2.513567422,2.458163264,20.06374406
2.516917042,2.638068613,19.59897851
2.537576279,2.828636875,19.15136538
2.574963676,3.030968181,18.72126972
2.628666749,3.24629972,18.30917032
2.698433691,3.475994764,17.91567558
2.784174362,3.721526126,17.54154116
2.885950055,3.984467331,17.18769364
3.003971932,4.266479504,16.85525232
3.138592068,4.569297218,16.54556296
3.290296843,4.894715237,16.26022598
3.459700315,5.244564248,16.00113692
3.6475312,5.620684656,15.77052932
3.854625393,6.024894759,15.57101435
4.081906932,6.458931373,15.40564117
4.330371461,6.924397546,15.27793877
4.601066001,7.422685547,15.1919719
4.895049296,7.954845532,15.15239893
5.213362711,8.521488482,15.1645021
5.556982093,9.122617071,15.23423334
5.926741796,9.757389882,15.36821291
6.323277358,10.42394556,15.57371087
6.746927542,11.11909709,15.85859098
7.197603979,11.83799409,16.23113511
7.674690508,12.57385681,16.69987861
8.176866088,13.31755975,17.27323317
8.701936538,14.05734368,17.95900677
9.246674123,14.77853904,18.76387959
9.80659648,15.46341785,19.69245174
10.37582908,16.09126993,20.7464492
10.94693927,16.63861983,21.92365044
11.51087678,17.08013463,23.21663299
12.05698012,17.38948521,24.61196716
12.57311311,17.54111142,26.08930615
13.0459997,17.51219981,27.62110066
13.46163795,17.28485968,29.17292962
13.80604602,16.8486515,30.70472596
14.06596492,16.20242272,32.17266902
14.22984798,15.35581827,33.53222465
14.28866625,14.32957045,34.74124591
14.23675544,13.15459938,35.76362324
14.0723305,11.86998816,36.57208883
13.79777369,10.51979086,37.15042701
13.41952683,9.149497404,37.49422727
12.94766947,7.802353893,37.61044838
12.39519716,6.516302336,37.51571349
11.77713883,5.321799569,37.23390722
11.10957028,4.240701168,36.79329865
10.40870211,3.286192706,36.22386366
9.690062044,2.463531828,35.55494003
8.967868001,1.771357057,34.81351142
8.254598269,1.203218741,34.02313964
7.560747638,0.7491662284,33.2034621
6.894753915,0.3971573015,32.37016337
6.263052316,0.1342241015,31.53525563
5.670225969,-0.05261902913,30.70755399
5.1192109,-0.1757493622,29.89322011
4.61153159,-0.2465308371,29.09630869
4.147546837,-0.2750888532,28.31927527
3.726679151,-0.2702245902,27.56339706
3.347634317,-0.2394239164,26.82913045
3.008589154,-0.1889248047,26.11637877
2.707356252,-0.1238255836,25.42470032
2.441522357,-0.04820673307,24.75345535
2.208558138,0.03474047033,24.1019093
2.005910867,0.122587755,23.46930183
1.831070258,0.2135558303,22.85488917
1.681623779,0.3064058625,22.25796982
1.555292506,0.4003498685,21.67789682
1.449957637,0.4949677343,21.11408277
1.363677851,0.5901406776,20.56599979
1.294696267,0.6859939387,20.0331768
1.241446411,0.7828494138,19.51519594
1.202548082,0.881189657,19.0116887
1.176806097,0.9816265724,18.52233259
1.163201639,1.084880879,18.04684881
1.160886645,1.191763975,17.58500087
1.169174497,1.303168131,17.13659452
1.187532644,1.420058568,16.70147897
1.215574378,1.543471012,16.27954937
1.253051787,1.67451121,15.870751
1.29984918,1.81435767,15.47508446
1.355977918,1.964266129,15.09261348
1.421571395,2.12557612,14.72347329
1.496882721,2.299718135,14.36788274
1.582281039,2.48822314,14.02615737
1.67825209,2.692730251,13.69872618
1.785396341,2.91499796,13.38615259
1.904430845,3.156910946,13.08915539
2.036190387,3.420489672,12.80864263
2.181629086,3.707895328,12.54573964
2.34182289,4.021433729,12.30183053
2.51797201,4.363552781,12.07861223
2.711402005,4.736837375,11.87813645
2.923563863,5.143992984,11.70288513
3.1560329,5.587814462,11.55584467
3.410504313,6.071154836,11.4405763
3.688781746,6.596848643,11.3613322
3.992763198,7.167627799,11.32314604
4.324419947,7.786017263,11.33194138
4.685752144,8.454127523,11.3946692
5.078746665,9.173476577,11.51939296
5.505310701,9.944705712,11.71540602
5.967159313,10.76716143,11.99328958
6.465718254,11.63854163,12.36492332
7.001950693,12.5542823,12.84341544
7.576150905,13.50694345,13.44286582
